"APPL_DT","BP_APPL_SEQ","APPL_CDE","LOAN_TYPE_NAME","WF_APPR_STS","APPRV_OPINION"
"2022-01-05","D072201050047631213","202201050371305011","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-01-05","D072201050047600981","202201050371300704","萨摩耶有限担保","998","手机归属地验证;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-01-05","D072201050047600981","202201050371300710","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-01-05","D072201050047630969","202201050371303534","萨摩耶有限担保","998","手机归属地验证"
"2022-01-05","D072201050047630969","202201050371303538","萨摩耶无限担保","997",""
"2022-01-05","D072201050047610143","202201050369928844","萨摩耶有限担保","998","是否复借;手机归属地验证;萨摩耶风险评价模型"
"2022-01-05","D072201050047610142","202201050369928845","萨摩耶有限担保","998","手机归属地验证;百行三要素验证;萨摩耶风险评价模型"
"2022-01-05","D072201050047610142","202201050369928849","萨摩耶无限担保","997",""
"2022-01-05","D072201050047610143","202201050369928850","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-01-05","D072201050047630107","202201050369928858","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-01-05","D072201050047630107","202201050369928863","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-01-05","D072201050047631106","202201050371304332","萨摩耶有限担保","998","近六个月714类APP安装过个数;近六个月P2P类APP安装过个数"
"2022-01-05","D072201050047631106","202201050371304333","萨摩耶无限担保","998","近六个月714类APP安装过个数;近六个月P2P类APP安装过个数"
"2022-01-05","D072201050047601155","202201050371301052","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-01-05","D072201050047601155","202201050371301059","萨摩耶无限担保","997",""
"2022-01-05","D072201050047601896","202201050371304915","萨摩耶有限担保","998","是否复借;手机归属地验证;萨摩耶风险评价模型"
"2022-01-05","D072201050047620669","202201050371300307","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-01-05","D072201050047620669","202201050371300311","萨摩耶无限担保","997",""
"2022-01-05","D072201050047601896","202201050371304921","萨摩耶无限担保","997",""
"2022-01-05","D072201050047621801","202201050371304411","萨摩耶有限担保","998","是否复借;手机归属地验证"
"2022-01-05","D072201050047621801","202201050371304412","萨摩耶无限担保","997",""
"2022-01-05","D072201050047640575","202201050371300097","萨摩耶有限担保","998","贷款五级分类;近3个月贷款连续逾期期数;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近1个月百融多头_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2022-01-05","D072201050047640575","202201050371300102","萨摩耶无限担保","998","贷款五级分类;近6个月人行征信查询次数_无限担保;萨摩耶风险评价模型_无限"
